distance_km,hour,day_of_week,passengers,weather,is_peak,surge_multiplier,fare
30.946015190316874,1,0,3,0,0,1.0,463.88
6.9410701891545905,22,5,3,0,0,1.4,174.53
19.74589217644306,20,5,3,0,1,2.0,601.79
9.037208346218256,16,4,2,1,0,1.3,198.2
28.3566524931265,19,4,1,0,1,1.6,676.73
19.398125421774868,7,6,3,0,0,1.0,301.77
11.53517939673585,20,6,5,0,1,2.0,371.85
17.978187948423876,11,2,6,0,0,1.0,307.0
22.08828142507372,1,6,2,0,0,1.0,352.98
10.536567995904072,8,3,3,1,1,1.8,307.36
19.00173191138556,16,5,1,0,0,1.0,303.08
33.10295335375385,16,3,6,0,0,1.0,499.37
11.591104642569197,9,1,2,1,1,1.8,314.29
30.29687287365951,12,3,4,1,0,1.3,594.72
26.014165763596782,4,4,5,0,0,1.0,397.91
11.857412112993863,13,0,1,0,0,1.0,192.35
28.878380377764817,13,5,4,1,0,1.3,551.69
24.09928581166935,14,2,1,1,0,1.3,466.01
24.168246608731113,21,6,5,0,0,1.4,522.39
15.62361381103218,4,2,3,0,0,1.0,262.38
17.275143392228664,21,2,4,2,0,1.7,438.6
23.513621731392625,5,3,4,0,0,1.0,359.46
18.01064905394014,8,0,2,1,1,1.8,473.47
28.031894837245176,8,3,3,0,1,1.5,627.59
7.142604878804268,20,3,5,1,1,1.9000000000000001,231.49
7.657902138264943,3,5,6,1,0,1.3,183.56
28.347524556971894,0,4,2,0,0,1.0,427.32
32.30295413754466,21,5,4,0,0,1.4,676.4
19.953508181990642,22,6,1,0,0,1.4,420.76
6.7883884166256525,22,4,5,1,0,1.3,171.21
18.229561804708954,14,5,2,1,0,1.3,357.02
17.678501728949605,13,5,6,0,0,1.0,296.46
23.54246105920977,0,3,3,0,0,1.0,369.06
6.716253964503766,5,5,6,0,0,1.0,141.31
15.564877518324012,7,1,1,0,0,1.0,247.31
17.274047031588573,2,6,2,0,0,1.0,289.87
15.235859408995918,16,6,5,0,0,1.0,247.58
11.49771091487295,22,1,1,0,0,1.0,211.22
19.992789833412512,19,1,2,2,1,2.3,681.34
22.173336416876296,4,5,2,0,0,1.0,353.59
21.16381961386939,17,3,6,0,1,1.6,527.71
26.778990119888462,6,6,5,1,0,1.3,533.61
12.588980656993353,16,0,3,0,0,1.0,227.25
12.621041990476492,14,1,1,0,0,1.0,216.27
17.857405519199812,19,4,6,0,1,1.6,447.88
18.438917094092854,23,2,2,0,0,1.0,295.91
30.89707891413559,15,2,6,0,0,1.0,477.63
10.601459506881087,12,3,6,0,0,1.0,199.38
10.039605677918473,6,2,6,0,0,1.0,175.86
20.440079922405936,14,6,5,0,0,1.0,324.95
13.37681277450393,22,3,2,1,0,1.3,281.53
12.910976981855942,22,2,5,0,0,1.0,214.95
4.756752121389012,4,0,5,0,0,1.0,114.32
10.454890864570217,11,0,2,0,0,1.0,178.68
18.935980046053764,9,0,6,1,1,1.8,508.97
4.607009754689306,18,0,6,1,1,1.9000000000000001,159.71
12.055969003552988,9,1,5,0,1,1.5,300.87
22.493674249628707,6,6,1,1,0,1.3,433.05
23.853139954651386,23,4,6,1,0,1.3,468.44
27.72414103281652,22,0,5,0,0,1.0,432.29
16.240221029646868,21,5,3,0,0,1.4,343.77
6.70640362285584,14,1,3,0,0,1.0,134.42
26.005375339825775,8,3,5,2,1,2.2,824.49
22.00521342670971,5,2,1,2,0,1.7,559.52
19.819288891744083,20,2,6,1,1,1.9000000000000001,568.45
15.817902551786482,10,1,4,0,1,1.5,383.25
13.921629300057361,5,5,4,0,0,1.0,217.31
8.266528895852623,19,5,1,2,1,2.3,293.01
24.032168365581548,14,2,3,1,0,1.3,477.53
13.00941988768576,12,5,5,0,0,1.0,221.75
20.35176485243069,5,0,2,1,0,1.3,400.41
6.728025969761208,19,6,5,0,1,1.6,176.56
13.66083127383057,20,2,5,0,1,1.6,349.37
2.9268944677240922,14,0,4,1,0,1.3,109.39
11.669634924810007,5,0,5,0,0,1.0,197.48
14.729023419595151,15,2,4,0,0,1.0,244.81
14.78682029619968,0,6,2,0,0,1.0,243.83
3.0792962771334325,5,1,5,0,0,1.0,79.91
10.785932097097557,15,3,1,0,0,1.0,182.66
27.019894554095284,21,1,5,0,0,1.0,409.99
22.025402349853415,0,4,6,0,0,1.0,339.26
18.593433529505802,6,4,6,0,0,1.0,314.33
17.55908531199777,9,0,1,0,1,1.5,399.76
15.391816068195096,20,0,4,2,1,2.3,538.01
26.10025074762438,7,1,5,0,0,1.0,408.91
18.08711362428326,20,6,4,0,1,2.0,536.81
12.814114167190914,4,1,1,2,0,1.7,326.54
24.10842651189098,17,0,4,0,1,1.6,573.09
25.573744551196746,3,5,3,1,0,1.3,503.22
13.111922031524335,19,3,6,0,1,1.6,329.09
33.32787989763695,15,3,1,1,0,1.3,634.83
23.210486245269003,9,4,4,0,1,1.5,509.34
11.696369573655254,15,5,5,2,0,1.7,318.06
5.4215575355898284,7,3,4,0,0,1.0,114.51
5.96101850937559,18,2,2,1,1,1.9000000000000001,192.53
12.214833363239585,0,0,1,1,0,1.3,246.24
11.774565817142653,22,1,4,1,0,1.3,244.41
16.623256174751372,8,0,6,0,1,1.5,382.36
5.697869257539769,5,2,3,0,0,1.0,112.37
12.625990988113378,12,3,6,0,0,1.0,213.06
21.300047108560904,12,0,2,0,0,1.0,343.49
3.9619520986913748,17,2,1,1,1,1.9000000000000001,151.83
10.611148096960903,13,5,2,0,0,1.0,189.79
7.014666682493011,1,3,5,1,0,1.3,168.45
10.526512601564477,15,6,3,0,0,1.0,180.83
22.62614419222726,16,4,5,0,0,1.0,350.03
16.189035656541545,21,5,6,0,0,1.4,359.83
27.812987429538584,15,4,6,0,0,1.0,430.08
9.748996783924005,13,4,4,0,0,1.0,166.21
21.241046969514635,12,5,2,0,0,1.0,325.04
18.429786784271442,15,2,5,0,0,1.0,282.45
24.652609802858546,23,2,4,2,0,1.7,616.6
28.22570711612998,0,1,3,0,0,1.0,434.35
17.210018018224797,16,1,6,1,0,1.3,363.49
3.403334797787965,0,4,5,1,0,1.3,106.16
14.104239755143782,9,0,2,0,1,1.5,326.16
27.267565435160105,4,3,5,2,0,1.7,675.66
21.351644214482526,6,1,3,2,0,1.7,534.6
35.344192699823424,3,3,4,0,0,1.0,536.35
19.109744055399165,0,5,5,0,0,1.0,310.79
20.64593158778226,0,0,5,1,0,1.3,410.55
25.31247826052561,9,4,6,0,1,1.5,570.31
8.026024483762965,2,6,1,1,0,1.3,193.48
25.719657682791727,4,3,4,0,0,1.0,383.98
13.848744308022,12,5,6,0,0,1.0,235.96
28.90284634821889,20,4,1,0,1,1.6,669.71
4.1775062536739105,8,6,1,0,1,1.5,110.51
20.191857454839997,7,3,6,1,0,1.3,412.83
11.359426741219359,10,0,3,0,1,1.5,288.12
8.760728220839061,23,1,3,0,0,1.0,163.59
22.968999523087525,13,2,2,0,0,1.0,368.07
2.9073246980325065,7,4,6,0,0,1.0,67.25
17.673017528015116,23,1,4,1,0,1.3,363.58
30.421240032983754,23,3,4,0,0,1.0,471.14
15.148009061481302,20,5,3,2,1,2.7,606.64
16.87902125104558,9,5,3,0,1,1.5,397.1
12.711843730785333,2,1,1,0,0,1.0,230.6
26.033781309499158,3,2,3,2,0,1.7,656.8
3.638638565822077,22,4,5,0,0,1.0,87.8
14.606808028329388,11,4,4,0,0,1.0,251.58
22.40111629785008,8,1,2,0,1,1.5,513.29
28.997512591287798,10,0,1,0,1,1.5,638.79
21.90422432953202,10,3,5,0,1,1.5,495.57
17.938601166420113,15,1,3,0,0,1.0,295.99
25.049707101038187,12,0,2,2,0,1.7,626.69
14.6127533246117,13,4,3,1,0,1.3,301.52
10.21223513537301,6,3,6,0,0,1.0,187.41
28.318798213023495,11,4,5,0,0,1.0,434.98
29.70979448392711,23,2,6,1,0,1.3,582.88
27.30428725370585,18,5,6,0,1,1.6,647.01
2.9273354848865747,7,6,2,0,0,1.0,79.49
20.73227490318745,3,0,6,0,0,1.0,329.01
9.716105462912724,21,2,3,0,0,1.0,184.29
17.040367047849355,16,2,5,0,0,1.0,279.51
14.574925596084082,1,2,5,1,0,1.3,313.5
22.035710617470226,22,0,2,0,0,1.0,347.53
3.4740716400575584,21,3,6,2,0,1.7,133.65
4.381650552388581,12,6,6,0,0,1.0,99.76
14.894724788339335,20,4,5,1,1,1.9000000000000001,426.73
15.672707225735714,6,3,3,0,0,1.0,248.23
16.312932242817435,17,5,2,1,1,1.9000000000000001,460.15
22.30825773311354,9,3,6,2,1,2.2,722.55
10.945522059141783,3,3,6,0,0,1.0,185.84
3.5015864447837597,20,4,1,0,1,1.6,109.51
1.629503567264181,7,4,5,0,0,1.0,68.79
18.455978598918968,21,0,3,1,0,1.3,361.56
10.384105309562345,21,5,2,1,0,1.7,275.76
1.0346601365524888,20,1,6,0,1,1.6,73.36
19.20237785098062,12,4,1,0,0,1.0,288.45
15.550065823496519,13,4,1,0,0,1.0,249.7
17.283882547915415,20,5,4,0,1,2.0,526.66
17.00095261272847,16,1,6,0,0,1.0,296.7
11.782944008431322,11,4,4,0,0,1.0,184.08
12.681847658051527,3,3,6,0,0,1.0,209.0
35.20417328553603,8,5,2,2,1,2.2,1120.63
22.596971406666743,14,4,5,0,0,1.0,353.37
13.169311876921231,14,0,6,0,0,1.0,204.45
19.4420412141901,17,4,3,0,1,1.6,467.94
16.01864558712477,5,1,5,2,0,1.7,413.99
15.952690005267653,1,3,3,1,0,1.3,313.15
31.56513093516062,8,1,3,0,1,1.5,695.82
18.58846270298991,4,5,4,1,0,1.3,365.71
16.679977515460735,11,4,4,1,0,1.3,334.65
19.43246552859503,4,4,5,2,0,1.7,512.88
15.663199446896444,11,6,2,1,0,1.3,333.99
26.224406409662848,14,0,3,0,0,1.0,395.92
28.58220980033112,1,3,4,0,0,1.0,439.08
10.587099269051635,10,4,2,1,1,1.8,305.78
5.376645251417846,22,6,4,2,0,2.0999999999999996,189.3
11.33373423854311,23,0,3,0,0,1.0,186.91
30.189454829723104,18,0,1,0,1,1.6,713.33
17.78976361220391,16,1,4,0,0,1.0,285.23
25.126904555125247,17,3,2,0,1,1.6,595.12
7.303509444349377,9,2,5,0,1,1.5,184.01
7.260346780853481,4,5,5,0,0,1.0,133.46
24.34488319114433,20,6,3,2,1,2.7,956.74
3.9763842123814217,16,0,6,1,0,1.3,110.88
6.38817093194552,0,2,1,1,0,1.3,149.0
8.414741074547136,12,1,4,0,0,1.0,163.33
19.51490728629799,1,0,6,1,0,1.3,398.36
2.0189547871623916,16,5,4,0,0,1.0,61.07
20.323925818615855,14,3,1,0,0,1.0,323.78
34.7912574671274,7,2,3,2,0,1.7,863.76
20.556737426478875,1,3,3,0,0,1.0,334.28
16.386606029192194,7,2,2,0,0,1.0,257.72
22.055088908605896,4,6,2,2,0,1.7,557.99
24.999017481178196,16,1,2,2,0,1.7,626.25
12.4520157311825,3,0,3,1,0,1.3,263.47
13.633719659466784,11,0,4,0,0,1.0,230.72
7.910482502887506,17,1,5,0,1,1.6,217.13
9.509558395268389,5,5,3,0,0,1.0,175.58
36.02109403868144,4,5,1,0,0,1.0,539.56
27.853255425950525,18,4,5,2,1,2.3,956.43
23.701155596667732,4,2,3,2,0,1.7,620.92
13.750697183597985,9,5,6,2,1,2.2,459.89
9.490569622382594,22,5,3,0,0,1.4,217.79
21.215367702257915,18,2,2,1,1,1.9000000000000001,588.04
22.365067286453517,3,4,4,1,0,1.3,457.95
19.982347464810662,12,1,6,0,0,1.0,318.23
5.480356181818067,12,3,4,0,0,1.0,116.74
24.718297079625735,16,3,5,1,0,1.3,480.21
19.436739460337552,17,1,3,0,1,1.6,472.35
22.612134072723787,18,3,2,2,1,2.3,747.98
22.9814224639159,22,1,6,0,0,1.0,373.29
13.99321153714456,22,2,1,0,0,1.0,242.57
4.67776902521157,16,6,3,2,0,1.7,152.92
9.44135291875098,2,2,2,2,0,1.7,251.11
7.758074250862616,12,6,1,1,0,1.3,177.63
19.789188770174576,12,4,1,1,0,1.3,393.74
5.298769893889925,2,6,5,2,0,1.7,177.23
9.804512229694112,1,5,4,2,0,1.7,278.12
7.483082783651648,14,1,4,1,0,1.3,165.6
27.09516414212552,2,5,5,1,0,1.3,542.43
7.7726974905285715,21,3,3,0,0,1.0,144.17
24.942316422440737,15,1,6,0,0,1.0,401.72
20.457515526154403,9,0,2,1,1,1.8,537.01
21.762198323588912,19,4,6,1,1,1.9000000000000001,625.09
10.72947716084801,1,0,6,1,0,1.3,234.92
22.03738191208407,14,4,4,0,0,1.0,347.29
20.8413181993773,7,4,6,0,0,1.0,328.35
14.820664282134304,12,4,5,0,0,1.0,251.5
21.801267301757534,0,6,4,0,0,1.0,335.73
8.094334108293278,23,0,4,1,0,1.3,172.8
9.16371898309001,1,4,4,1,0,1.3,198.78
9.933804431817418,8,1,3,0,1,1.5,238.69
21.34142709473788,19,1,5,0,1,1.6,515.53
8.260003140295007,19,0,4,2,1,2.3,309.67
19.156204669674413,22,6,4,2,0,2.0999999999999996,593.73
15.746464740797158,18,6,5,0,1,1.6,399.04
10.884670693201347,11,2,1,0,0,1.0,189.02
18.539066880048253,11,2,6,0,0,1.0,309.61
14.364731806774738,9,0,3,1,1,1.8,395.05
13.095695408536224,18,6,3,1,1,1.9000000000000001,396.82
16.288407980368575,19,4,6,0,1,1.6,404.48
7.099301277710454,9,4,2,1,1,1.8,220.08
4.316561898521124,18,4,2,0,1,1.6,144.08
12.174283811791573,23,0,6,0,0,1.0,222.08
19.58106307057546,8,4,1,1,1,1.8,524.52
11.598665837974403,4,1,2,1,0,1.3,236.22
20.22768621556891,2,4,4,1,0,1.3,398.49
22.80785464914128,22,0,4,2,0,1.7,572.91
27.55519951956867,18,4,6,1,1,1.9000000000000001,769.47
4.152581167664371,21,1,2,0,0,1.0,91.86
7.603408071706102,3,5,6,0,0,1.0,153.6
29.839015953538507,22,0,3,1,0,1.3,585.31
20.304871465805057,13,2,1,0,0,1.0,323.96
8.460949306432378,5,0,4,0,0,1.0,163.66
13.906936329648795,12,3,1,0,0,1.0,225.71
12.047118570338915,6,2,2,2,0,1.7,325.93
9.201987524754118,11,2,5,0,0,1.0,166.7
14.551468974921232,19,0,6,0,1,1.6,370.38
29.55782675035311,13,3,6,2,0,1.7,743.66
13.808984639391914,12,2,1,1,0,1.3,283.14
7.3789191756662795,10,5,1,0,1,1.5,184.2
14.169137003655967,5,4,2,1,0,1.3,277.64
20.207694836669333,6,3,2,0,0,1.0,314.75
22.02016922112061,9,3,4,1,1,1.8,597.73
21.07413759742037,23,5,5,1,0,1.7,549.16
8.011996996511732,14,5,5,0,0,1.0,156.09
15.981325789610924,8,0,1,1,1,1.8,427.08
10.579923472045147,2,0,5,0,0,1.0,184.11
20.3534184672397,4,0,2,1,0,1.3,391.6
34.04780617938593,9,3,6,1,1,1.8,905.43
0.5,14,1,2,0,0,1.0,40.0
18.71369920000725,2,0,2,0,0,1.0,298.97
26.951928669945755,20,1,1,2,1,2.3,903.44
3.370482461039605,17,2,3,0,1,1.6,104.39
9.496595987892727,2,4,2,0,0,1.0,169.12
2.382747684361092,6,5,5,0,0,1.0,87.84
29.17051886438577,23,4,5,0,0,1.0,445.58
1.6521178425282053,20,1,2,0,1,1.6,79.68
22.15011662598526,13,5,6,0,0,1.0,354.23
19.93942066834246,15,3,3,0,0,1.0,317.6
13.34008621097796,18,6,1,1,1,1.9000000000000001,386.11
11.437984932217862,3,4,2,0,0,1.0,201.59
13.389929987044592,2,1,1,0,0,1.0,218.2
24.22500910003843,2,0,3,1,0,1.3,481.7
30.9006500852163,8,1,2,0,1,1.5,690.39
20.21128831799443,3,2,6,1,0,1.3,417.97
10.486692594580484,21,5,2,0,0,1.4,244.05
13.840604201428356,18,1,2,2,1,2.3,485.74
25.841661103347832,23,0,4,2,0,1.7,653.27
8.833197908503301,10,6,2,1,1,1.8,253.2
12.944627947308192,14,1,2,0,0,1.0,217.86
23.12511777154486,3,0,6,2,0,1.7,595.09
11.299658056186997,7,5,3,2,0,1.7,307.61
8.09378410731302,1,0,3,0,0,1.0,158.23
16.4145406437645,17,2,4,1,1,1.9000000000000001,474.9
12.732077752236519,2,2,2,0,0,1.0,201.42
9.359452391617232,2,4,5,0,0,1.0,154.75
14.80136307650676,20,6,1,0,1,2.0,447.94
13.595851667833617,18,0,6,1,1,1.9000000000000001,411.87
30.005952663721875,11,0,2,0,0,1.0,452.41
15.724040706276275,23,6,6,0,0,1.4,365.22
27.69892723671033,13,6,4,1,0,1.3,543.44
15.16523188524008,22,0,5,0,0,1.0,271.55
14.418518779150935,12,4,3,1,0,1.3,297.73
32.19784518394792,15,3,1,1,0,1.3,630.66
30.439290132433737,16,2,4,0,0,1.0,460.88
11.856573175158946,21,2,3,0,0,1.0,210.58
12.190174972908638,17,0,2,1,1,1.9000000000000001,363.05
20.027789606025177,12,4,4,0,0,1.0,321.26
17.00324435754952,23,0,2,1,0,1.3,346.3
20.68233592116333,12,2,4,0,0,1.0,338.99
17.78061261908269,7,5,4,0,0,1.0,285.66
11.244520867509808,6,4,2,0,0,1.0,192.44
6.571745907075407,7,1,4,1,0,1.3,179.6
14.884623048196985,16,2,6,1,0,1.3,317.39
13.379005997893543,23,1,3,0,0,1.0,233.32
15.819281236053587,0,3,6,0,0,1.0,261.66
21.30561283310772,2,1,6,0,0,1.0,336.14
28.99555739215968,3,4,3,1,0,1.3,570.03
26.338742213552194,18,1,1,0,1,1.6,623.9
6.096530113463182,1,3,1,1,0,1.3,141.51
25.535534019186127,10,2,4,2,1,2.2,811.14
18.721920020817873,10,3,3,2,1,2.2,598.47
7.98241789206939,18,4,6,1,1,1.9000000000000001,238.94
30.31766587836874,1,5,2,0,0,1.0,461.31
21.80830798852723,4,5,4,0,0,1.0,334.85
19.794404597066595,18,1,6,0,1,1.6,471.58
30.357457658539726,8,1,2,0,1,1.5,664.57
12.837468434605983,6,4,5,0,0,1.0,204.51
13.374598699010406,11,0,1,1,0,1.3,270.56
28.99214224967781,18,4,4,0,1,1.6,682.17
18.196772257873125,17,6,4,2,1,2.3,628.0
20.278921451614202,17,6,2,0,1,1.6,489.55
7.765889963227996,20,4,1,1,1,1.9000000000000001,234.72
17.556058686316565,8,3,2,0,1,1.5,407.96
15.042994696859836,1,3,2,1,0,1.3,297.86
12.532526291899414,1,4,1,2,0,1.7,326.46
4.386730192040266,14,2,5,0,0,1.0,95.11
4.265008837328174,23,1,3,0,0,1.0,95.25
15.79572863058864,15,4,6,0,0,1.0,246.58
15.95387207369675,13,0,3,1,0,1.3,344.63
18.418740576545524,18,1,5,0,1,1.6,455.41
26.782762351430424,14,6,1,1,0,1.3,522.54
14.404893873597526,2,2,4,1,0,1.3,283.9
14.017204260564641,5,4,1,1,0,1.3,288.88
21.953233092108132,5,5,6,1,0,1.3,439.76
11.2593337367284,21,2,2,1,0,1.3,247.86
25.84425360067768,20,5,6,1,1,2.3,871.87
24.891756136212376,19,1,1,0,1,1.6,586.74
24.83690535022348,8,0,3,0,1,1.5,557.13
19.365928921963885,10,1,4,0,1,1.5,455.76
5.175973845260924,3,5,6,2,0,1.7,152.6
17.719033735544908,13,5,5,1,0,1.3,348.56
32.3052449812182,12,1,1,0,0,1.0,466.3
10.461012389114396,14,5,4,0,0,1.0,193.1
16.308410043261546,16,4,6,0,0,1.0,278.03
8.747614379161496,7,6,4,0,0,1.0,150.81
8.531828037205129,10,6,3,0,1,1.5,203.78
20.439995343722043,23,1,2,0,0,1.0,327.83
2.374305932126615,10,4,4,0,1,1.5,76.29
15.495809166771078,15,4,4,1,0,1.3,317.73
10.402267479409609,2,5,1,1,0,1.3,216.92
14.491868987219318,22,5,5,1,0,1.7,410.93
20.465996243401797,14,6,1,0,0,1.0,317.2
7.190881056333808,12,6,3,0,0,1.0,146.86
8.668278012413646,6,2,4,0,0,1.0,163.04
26.62686300657132,4,5,2,0,0,1.0,402.99
12.48731405796669,11,6,4,0,0,1.0,208.19
18.416316302594904,2,0,2,0,0,1.0,292.45
13.108883335494285,11,4,2,0,0,1.0,218.23
25.39020550577919,4,3,6,0,0,1.0,393.42
23.49028330307716,18,5,6,0,1,1.6,572.65
8.957882441670483,18,5,2,0,1,1.6,234.95
14.554863387295994,0,2,5,1,0,1.3,299.31
10.496267442408353,19,4,1,0,1,1.6,264.23
7.803651405335185,11,6,6,0,0,1.0,155.32
9.388361140899343,21,4,3,0,0,1.0,158.97
15.949001679710323,21,2,6,0,0,1.0,256.81
21.19708357335489,5,1,5,0,0,1.0,326.53
25.995091153501537,20,4,5,0,1,1.6,619.4
24.262131452771232,17,0,2,0,1,1.6,575.48
6.701565201653507,20,4,5,1,1,1.9000000000000001,209.37
19.307892969543502,15,2,3,0,0,1.0,306.3
24.120451861072702,10,3,3,0,1,1.5,542.59
23.053642259777487,9,2,4,0,1,1.5,529.56
18.937700334462793,2,2,5,1,0,1.3,391.84
25.761115041305438,17,0,6,0,1,1.6,603.05
19.62697967927234,11,1,4,0,0,1.0,315.08
10.128178649171227,13,6,6,0,0,1.0,168.03
21.199454742953463,3,0,3,0,0,1.0,337.34
6.8648671201942335,9,6,5,1,1,1.8,217.38
11.53258953851795,6,0,2,1,0,1.3,235.86
5.738804080474476,15,4,2,1,0,1.3,141.14
28.21195352378439,8,3,5,0,1,1.5,624.18
7.018568187665057,2,2,6,1,0,1.3,168.67
27.56546091338322,1,0,4,2,0,1.7,694.69
14.67161242035287,5,6,4,0,0,1.0,241.29
10.577986960967666,9,0,2,0,1,1.5,262.07
9.66609709757527,3,5,4,1,0,1.3,207.65
17.487582751887697,3,1,2,1,0,1.3,356.28
11.09660090991283,9,1,1,0,1,1.5,255.18
6.954953311705956,9,5,2,2,1,2.2,231.34
35.873089010594704,12,3,1,0,0,1.0,520.51
10.140047815879162,5,2,5,0,0,1.0,174.04
6.041696548612753,6,0,1,0,0,1.0,121.82
14.890028303116214,4,4,3,0,0,1.0,248.84
29.357042920041277,14,5,6,0,0,1.0,451.23
15.387010934216597,7,1,4,0,0,1.0,236.68
12.564087645878388,9,0,1,0,1,1.5,310.42
15.086699857238212,11,4,3,0,0,1.0,235.02
16.69668460658199,16,0,3,1,0,1.3,342.74
7.811308133679691,15,3,4,0,0,1.0,144.09
12.325418331334271,0,5,2,0,0,1.0,209.77
5.540094825870573,3,3,3,0,0,1.0,124.13
8.658055205890944,7,4,6,0,0,1.0,164.71
15.61192902153634,23,1,1,1,0,1.3,321.82
1.9157301846613675,5,5,4,1,0,1.3,97.46
8.664812070034763,20,3,1,1,1,1.9000000000000001,270.61
16.272415924181633,9,1,2,0,1,1.5,362.68
16.013999498862514,17,4,4,2,1,2.3,531.64
16.269557399177067,12,5,3,0,0,1.0,268.04
23.225640210230946,4,6,1,1,0,1.3,450.99
15.510644919340628,11,4,6,0,0,1.0,265.53
8.606369477470446,20,0,1,0,1,1.6,204.4
7.9885691731630954,17,4,6,0,1,1.6,230.27
18.188805793733817,7,0,3,1,0,1.3,366.22
21.25425396383079,13,1,3,1,0,1.3,439.54
15.03341219295314,14,6,2,0,0,1.0,244.44
20.823011010827866,4,5,2,0,0,1.0,329.8
12.156118084627215,4,6,3,2,0,1.7,322.29
11.35371674577084,16,0,4,0,0,1.0,193.31
11.587821296148604,12,5,3,0,0,1.0,200.57
8.244926462093662,16,1,3,0,0,1.0,148.96
21.725504986541925,10,3,5,0,1,1.5,491.5
23.839326512782925,0,1,4,0,0,1.0,374.71
11.758022576884397,23,6,4,1,0,1.7,313.23
25.758156536522247,12,2,6,1,0,1.3,514.02
11.397797073063542,17,0,2,0,1,1.6,276.74
8.902433037787175,23,3,2,2,0,1.7,245.95
20.62738920589255,5,1,2,1,0,1.3,407.9
22.750699771472103,12,4,1,1,0,1.3,428.11
8.701760206605604,20,6,4,0,1,2.0,271.83
15.460051597042815,21,0,5,0,0,1.0,235.94
22.54519970907366,19,1,2,0,1,1.6,539.83
13.120844333622344,10,3,2,1,1,1.8,358.27
27.087969313882642,18,5,2,2,1,2.3,903.65
21.22821127781755,19,6,2,0,1,1.6,520.16
21.145722588263173,8,6,2,1,1,1.8,566.87
10.908604919106335,12,4,1,0,0,1.0,187.06
27.78155039430245,14,5,5,0,0,1.0,425.07
34.96939736849494,23,0,4,2,0,1.7,864.4
23.50805265881922,10,6,5,0,1,1.5,522.18
9.846008269221409,23,3,3,0,0,1.0,179.62
12.38154446855763,15,6,6,1,0,1.3,279.7
11.527007795997958,16,4,4,0,0,1.0,208.74
12.23200151668782,4,5,2,0,0,1.0,195.75
17.479311459965515,21,2,3,1,0,1.3,364.17
19.867218356737535,13,4,6,0,0,1.0,318.85
22.757968971641997,14,5,3,0,0,1.0,366.38
13.84125115342034,8,0,3,2,1,2.2,465.39
21.509645247415445,13,2,3,0,0,1.0,339.65
23.81969838919746,9,1,2,0,1,1.5,536.94
7.074401866988088,21,2,6,0,0,1.0,127.49
3.088445912293117,12,2,3,1,0,1.3,82.1
14.139639686644374,16,2,5,2,0,1.7,371.51
21.85202567578902,0,6,2,0,0,1.0,337.01
15.738997757424002,13,6,3,1,0,1.3,323.39
10.27764388814308,11,4,3,1,0,1.3,219.35
33.48601720759237,6,2,5,1,0,1.3,645.4
26.240273497949573,2,2,6,0,0,1.0,419.28
11.281054891245986,22,6,1,0,0,1.4,263.92
26.328497863065287,20,1,1,0,1,1.6,626.6
20.797625215392767,0,2,5,1,0,1.3,412.72
25.801100152677805,23,5,6,2,0,2.0999999999999996,803.9
16.319723289216416,12,4,1,0,0,1.0,270.72
10.086003940982131,21,3,4,0,0,1.0,177.24
6.035340279561484,1,6,6,0,0,1.0,137.23
13.61795092832459,8,3,4,2,1,2.2,472.92
15.852559966932457,17,4,6,0,1,1.6,404.9
18.56599132622759,21,4,4,1,0,1.3,380.86
24.93295682765326,3,2,1,1,0,1.3,488.56
7.737124141230975,15,4,4,1,0,1.3,183.89
12.320216504819252,5,2,4,0,0,1.0,213.83
4.152627535931732,19,0,1,0,1,1.6,115.23
9.167861437399758,2,1,5,2,0,1.7,268.84
18.56282305439605,10,1,6,0,1,1.5,432.5
16.884820089510484,23,1,2,0,0,1.0,289.89
15.16154390059598,4,6,4,0,0,1.0,272.39
24.985237262288976,0,0,6,0,0,1.0,389.79
20.768789172626523,7,1,1,2,0,1.7,527.93
8.322609449552543,18,2,2,0,1,1.6,216.98
15.870021677224322,3,5,2,1,0,1.3,315.21
24.968664045846065,8,3,6,0,1,1.5,565.88
18.988238609563357,2,1,3,0,0,1.0,302.1
3.562739007119711,4,6,2,1,0,1.3,88.41
5.876014775871809,15,1,4,1,0,1.3,135.99
5.993185496845261,7,2,5,0,0,1.0,100.12
22.735083333654718,5,5,6,0,0,1.0,350.94
27.142087484811594,2,2,4,0,0,1.0,424.75
19.434953447764535,15,1,3,0,0,1.0,319.64
3.6380033341631974,7,4,2,2,0,1.7,104.81
24.248164124435284,12,0,6,0,0,1.0,370.75
21.69358445575213,4,6,3,0,0,1.0,349.53
23.84365614620625,5,3,4,0,0,1.0,364.98
36.083790302399755,2,3,4,0,0,1.0,539.48
13.753449493115891,7,6,4,0,0,1.0,225.05
9.689373386074458,3,0,5,0,0,1.0,182.99
1.9556747425508882,20,6,4,1,1,2.3,114.36
22.465973490431868,16,1,4,1,0,1.3,447.47
3.245783512875604,7,1,2,0,0,1.0,75.93
14.824195243896124,20,1,6,1,1,1.9000000000000001,434.55
28.196768997987014,18,1,6,1,1,1.9000000000000001,799.17
8.528493533108175,13,1,6,0,0,1.0,165.6
17.30114995646404,8,5,5,2,1,2.2,570.87
5.147371995285661,11,3,6,0,0,1.0,113.71
3.131662117313754,12,1,2,0,0,1.0,72.1
14.712136746783788,22,2,3,0,0,1.0,236.62
5.462309822931129,7,4,1,2,0,1.7,150.82
